env,arm,t,n_seeds,seeds,sr_mean_pct,sr_se_pct,sr_per_seed,call_ratio
cube,gcidm_off_s456,150,8,42|43|44|45|46|47|48|49,19.92,0.96,25.00|17.19|21.09|17.19|20.31|17.19|21.09|20.31,
cube,gcidm_router,150,8,42|43|44|45|46|47|48|49,49.12,0.60,46.09|50.78|49.22|47.66|50.78|50.78|48.44|49.22,0.952
cube,gcidm_surv_tau0.35,150,8,42|43|44|45|46|47|48|49,49.61,0.78,53.12|47.66|50.78|49.22|49.22|49.22|46.09|51.56,0.808
cube,gcidm_surv_tau0.5,150,8,42|43|44|45|46|47|48|49,52.05,0.78,51.56|53.91|50.78|50.78|51.56|54.69|54.69|48.44,0.649
cube,gcidm_surv_tau1.0,150,8,42|43|44|45|46|47|48|49,48.14,1.34,45.31|47.66|52.34|49.22|46.09|53.91|48.44|42.19,0.493
cube,gcidm_surv_tau2.0,150,8,42|43|44|45|46|47|48|49,43.26,1.01,42.97|41.41|44.53|47.66|42.19|46.88|39.84|40.62,1.000
cube,gcrouter_off_s42,150,8,42|43|44|45|46|47|48|49,50.88,0.79,51.56|51.56|51.56|51.56|53.12|46.09|49.22|52.34,0.945
cube,gcsurv_off_s123,150,8,42|43|44|45|46|47|48|49,58.59,1.09,58.59|57.03|57.81|59.38|61.72|63.28|53.12|57.81,0.952
cube,gcsurv_off_s42,150,8,42|43|44|45|46|47|48|49,50.39,1.38,52.34|50.00|53.12|56.25|50.78|44.53|45.31|50.78,0.943
cube,gcsurv_off_s456,150,8,42|43|44|45|46|47|48|49,49.80,0.60,47.66|50.78|47.66|50.00|52.34|49.22|51.56|49.22,0.946
cube,icem_blindk,150,8,42|43|44|45|46|47|48|49,31.45,0.59,32.81|32.03|32.81|30.47|29.69|33.59|28.91|31.25,0.338
cube,icem_ffjepa_s10k3,150,8,42|43|44|45|46|47|48|49,28.42,0.66,30.47|26.56|29.69|26.56|28.91|28.91|25.78|30.47,
cube,icem_flat_rh5,150,8,42|43|44|45|46|47|48|49,20.41,0.52,21.88|17.97|21.88|19.53|19.53|21.09|21.88|19.53,
cube,icem_router,150,8,42|43|44|45|46|47|48|49,27.15,0.95,25.78|27.34|28.91|25.78|28.91|24.22|24.22|32.03,0.986
cube,icem_surveyor,150,8,42|43|44|45|46|47|48|49,28.12,0.78,28.91|28.12|30.47|25.78|25.00|28.91|26.56|31.25,0.969
cube,imagine,150,8,42|43|44|45|46|47|48|49,29.39,1.42,33.59|24.22|28.91|26.56|24.22|33.59|31.25|32.81,0.428
cube,leflow_accept,150,8,42|43|44|45|46|47|48|49,26.76,0.98,28.12|28.91|29.69|21.88|27.34|24.22|28.91|25.00,0.993
cube,leflow_blind,150,8,42|43|44|45|46|47|48|49,60.35,1.10,61.72|55.47|60.94|56.25|59.38|64.06|61.72|63.28,0.333
cube,leflow_every,150,8,42|43|44|45|46|47|48|49,26.66,0.85,29.69|27.34|25.00|23.44|27.34|23.44|28.91|28.12,1.000
cube,leflow_rh10,150,8,42|43|44|45|46|47|48|49,38.48,0.51,38.28|39.06|37.50|38.28|41.41|37.50|39.06|36.72,
cube,leflow_router,150,8,42|43|44|45|46|47|48|49,29.39,0.87,28.91|28.12|31.25|25.00|33.59|29.69|28.91|29.69,0.995
cube,leflow,150,8,42|43|44|45|46|47|48|49,36.52,0.24,36.72|35.16|36.72|36.72|36.72|37.50|36.72|35.94,
cube,mppi_blindk,150,8,42|43|44|45|46|47|48|49,14.06,0.75,18.75|12.50|13.28|11.72|14.06|13.28|14.06|14.84,0.335
cube,mppi_ffjepa_s10k3,150,8,42|43|44|45|46|47|48|49,11.72,0.96,14.06|14.84|9.38|10.16|7.81|10.16|12.50|14.84,
cube,mppi_flat_rh5,150,8,42|43|44|45|46|47|48|49,8.89,0.39,10.16|10.16|7.81|8.59|9.38|9.38|7.03|8.59,
cube,mppi_router,150,8,42|43|44|45|46|47|48|49,13.57,0.79,13.28|17.19|10.16|14.06|10.94|14.84|13.28|14.84,0.995
cube,mppi_surveyor,150,8,42|43|44|45|46|47|48|49,13.28,0.78,13.28|15.62|12.50|14.06|9.38|13.28|11.72|16.41,0.975
cube,surveyor_tau0.35,150,8,42|43|44|45|46|47|48|49,26.56,1.15,30.47|20.31|26.56|25.00|25.00|26.56|28.91|29.69,0.841
cube,surveyor_tau0.5,150,8,42|43|44|45|46|47|48|49,26.37,1.06,32.03|21.88|27.34|24.22|25.00|26.56|25.78|28.12,0.653
cube,surveyor_tau1.0,150,8,42|43|44|45|46|47|48|49,29.00,1.00,30.47|24.22|28.91|28.12|25.78|31.25|32.03|31.25,0.420
cube,surveyor_tau2.0,150,8,42|43|44|45|46|47|48|49,31.45,1.27,33.59|24.22|33.59|32.03|28.12|34.38|34.38|31.25,0.338
