rel,accepted,state_dist
0.433831,0,19.780650
0.138119,1,20.183187
0.154831,1,25.636764
0.284427,0,9.982677
0.564537,0,40.785050
0.189872,1,4.695795
0.305149,0,14.317567
0.155134,1,3.108518
0.571241,0,24.510057
0.289930,0,20.002017
0.163434,1,2.295107
0.389325,0,50.034213
0.204438,0,5.475940
0.121719,1,14.563586
0.318870,0,21.056400
0.132294,1,14.140734
0.125694,1,10.104231
0.468227,0,5.011568
0.244773,0,6.781307
0.188016,1,11.276742
0.207434,0,42.946937
0.087412,1,9.800889
0.135494,1,9.829220
0.166766,1,11.952189
0.105773,1,19.284506
0.143876,1,3.696107
0.176697,1,12.203331
0.136009,1,6.626260
